-88.020116,41.883957,HELEN M. PLUM MEMORIAL LIBRARY,"110 WEST MAPLE STREET LOMBARD, IL 60148-2514 (630) 627-0316 IL0295002"
-88.86354,41.928656,MALTA TOWNSHIP PUBLIC LIBRARY,"101 SOUTH SECOND STREET MALTA, IL 60150-0054 (815) 825-2525 IL0310002"
-88.599919,41.906157,MAPLE PARK PUBLIC LIBRARY DISTRICT,"302 WILLOW STREET MAPLE PARK, IL 60151-0159 (815) 827-3362 IL0315002"
-88.608449,42.249956,MARENGO PUBLIC LIBRARY DISTRICT,"200 SOUTH STATE STREET MARENGO, IL 60152-2230 (815) 568-8236 IL0317002"
-87.839131,41.887519,MAYWOOD PUBLIC LIBRARY DISTRICT,"121 SOUTH 5TH AVENUE MAYWOOD, IL 60153-1307 (708) 343-1847 IL0331002"
-87.889538,41.855212,WESTCHESTER PUBLIC LIBRARY,"10700 CANTERBURY STREET WESTCHESTER, IL 60154-4203 (708) 562-3573 IL0573002"
-87.851778,41.863446,BROADVIEW PUBLIC LIBRARY DISTRICT,"2226 SOUTH 16TH AVENUE BROADVIEW, IL 60155-4000 (708) 345-1325 IL0060002"
-87.856595,41.894528,MELROSE PARK PUBLIC LIBRARY,"801 NORTH BROADWAY MELROSE PARK, IL 60160-3725 (708) 343-3391 IL0609002"
-87.908127,41.877107,HILLSIDE PUBLIC LIBRARY,"405 NORTH HILLSIDE AVENUE HILLSIDE, IL 60162-1295 (708) 449-7510 IL0245002"
-87.913014,41.8846,BERKELEY PUBLIC LIBRARY,"1637 TAFT AVENUE BERKELEY, IL 60163-1499 (708) 544-6017 IL0044002"
-87.903266,41.910963,NORTHLAKE PUBLIC LIBRARY DISTRICT,"231 NORTH WOLF ROAD NORTHLAKE, IL 60164-1648 (708) 532-2301 IL0389002"
-87.841916,41.929498,RIVER GROVE PUBLIC LIBRARY DISTRICT,"8638 WEST GRAND AVENUE RIVER GROVE, IL 60171-1334 (708) 453-4484 IL0452002"
-88.076075,41.983242,ROSELLE PUBLIC LIBRARY DISTRICT,"40 SOUTH PARK STREET ROSELLE, IL 60172-2020 (630) 529-1641 IL0465002"
-88.307583,41.913734,ST. CHARLES PUBLIC LIBRARY DISTRICT,"1 SOUTH SIXTH AVENUE ST. CHARLES, IL 60174-2195 (630) 584-0076 IL0471002"
-87.86068,41.955698,SCHILLER PARK PUBLIC LIBRARY,"4200 OLD RIVER ROAD SCHILLER PARK, IL 60176-1630 (847) 678-0433 IL0480002"
-88.684866,41.988589,SYCAMORE PUBLIC LIBRARY,"103 EAST STATE STREET SYCAMORE, IL 60178-1461 (815) 895-2500 IL0519002"
-87.978988,41.884512,VILLA PARK PUBLIC LIBRARY,"305 SOUTH ARDMORE AVENUE VILLA PARK, IL 60181-2663 (630) 834-1164 IL0549002"
-88.205873,41.884289,WEST CHICAGO PUBLIC LIBRARY DISTRICT,"118 WEST WASHINGTON STREET WEST CHICAGO, IL 60185-2803 (630) 231-1552 IL0570002"
-88.105163,41.866505,WHEATON PUBLIC LIBRARY,"225 NORTH CROSS STREET WHEATON, IL 60187-5360 (630) 668-1374 IL0578002"
-88.128786,41.91884,CAROL STREAM PUBLIC LIBRARY,"616 HIAWATHA DRIVE CAROL STREAM, IL 60188-1634 (630) 653-0755 IL0078002"
-88.158312,41.871438,WINFIELD PUBLIC LIBRARY,"0S291 WINFIELD ROAD WINFIELD, IL 60190-1234 (630) 653-7599 IL0588002"
-87.978817,41.970609,WOOD DALE PUBLIC LIBRARY DISTRICT,"520 NORTH WOOD DALE ROAD WOOD DALE, IL 60191-1789 (630) 766-6762 IL0592002"
-88.111425,42.098578,FREEMAN ROAD BRANCH LIBRARY,"1264 FREEMAN ROAD HOFFMAN ESTATES, IL 60192-1748 (847) 934-0220 IL0408003"
-88.080015,42.025207,SCHAUMBURG TOWNSHIP DISTRICT LIBRARY,"130 SOUTH ROSELLE ROAD SCHAUMBURG, IL 60193-1647 (847) 985-4000 IL0479002"
-87.701652,42.064326,NORTH BRANCH LIBRARY,"2026 CENTRAL STREET EVANSTON, IL 60201-2218 (847) 866-0330 IL0172003"
-87.680705,42.048444,EVANSTON PUBLIC LIBRARY,"1703 ORRINGTON AVENUE EVANSTON, IL 60201-3886 (847) 448-8600 IL0172002"
-87.679369,42.034716,SOUTH BRANCH LIBRARY,"949 CHICAGO AVENUE EVANSTON, IL 60202-1818 (847) 866-0333 IL0172004"
-87.796084,41.888643,OAK PARK PUBLIC LIBRARY,"834 LAKE STREET OAK PARK, IL 60301-1314 (708) 383-8200 IL0392002"
-87.782171,41.898172,DOLE BRANCH LIBRARY,"255 AUGUSTA STREET OAK PARK, IL 60302-1701 (708) 386-9032 IL0392004"
-87.786567,41.873491,MAZE BRANCH LIBRARY,"845 SOUTH GUNDERSON AVENUE OAK PARK, IL 60304-1425 (708) 386-4751 IL0392003"
-87.814778,41.892606,RIVER FOREST PUBLIC LIBRARY,"735 LATHROP AVENUE RIVER FOREST, IL 60305-1883 (708) 366-5205 IL0451002"
-87.62582,41.342475,BEECHER COMMUNITY LIBRARY,"660 PENFIELD STREET BEECHER, IL 60401-0818 (708) 946-9090 IL0662002"
-87.803274,41.84221,BERWYN PUBLIC LIBRARY,"2701 SOUTH HARLEM AVENUE BERWYN, IL 60402-2140 (708) 795-8000 IL0046002"
-87.792321,41.814047,STICKNEY-FOREST VIEW PUBLIC LIBRARY,"6800 WEST 43RD STREET STICKNEY, IL 60402-4499 (708) 749-1050 IL0511002"
-87.680984,41.657129,BLUE ISLAND PUBLIC LIBRARY,"2433 YORK STREET BLUE ISLAND, IL 60406-2011 (708) 388-1078 IL0051002"
-88.223999,41.260147,FOSSIL RIDGE PUBLIC LIBRARY DISTRICT,"386 WEST KENNEDY ROAD BRAIDWOOD, IL 60408-1903 (815) 458-2187 IL0188002"
-87.555356,41.616483,CALUMET CITY PUBLIC LIBRARY,"660 MANISTEE AVENUE CALUMET CITY, IL 60409-3905 (708) 862-6220 IL0069002"
-88.224671,41.434086,THREE RIVERS PUBLIC LIBRARY DISTRICT,"25207 WEST CHANNON DRIVE CHANNAHON, IL 60410-0300 (815) 467-6200 IL0524002"
-87.641828,41.504284,CHICAGO HEIGHTS FREE PUBLIC LIBRARY,"25 WEST 15TH STREET CHICAGO HEIGHTS, IL 60411-3488 (708) 754-0323 IL0099002"
-87.573541,41.492815,NANCY L. MCCONATHY PUBLIC LIBRARY DISTRICT,"21737 JEFFERY AVENUE SAUK VILLAGE, IL 60411-4404 (708) 757-4771 IL0367002"
-87.777417,41.70318,CHICAGO RIDGE PUBLIC LIBRARY,"10400 SOUTH OXFORD AVENUE CHICAGO RIDGE, IL 60415-1507 (708) 423-7753 IL0100002"
-88.281315,41.288774,COAL CITY PUBLIC LIBRARY DISTRICT,"85 NORTH GARFIELD STREET COAL CITY, IL 60416-1614 (815) 634-4552 IL0111002"
-87.632116,41.450958,CRETE PUBLIC LIBRARY DISTRICT,"1177 NORTH MAIN STREET CRETE, IL 60417-1945 (708) 672-8017 IL0123002"
-87.609441,41.640362,DOLTON PUBLIC LIBRARY DISTRICT,"14037 LINCOLN AVENUE DOLTON, IL 60419-1091 (708) 849-2385 IL0143002"
-88.427926,41.090414,PRAIRIE CREEK PUBLIC LIBRARY DISTRICT,"501 CARRIAGE HOUSE LANE DWIGHT, IL 60420-1340 (815) 584-3061 IL0149002"
-87.678667,41.543715,FLOSSMOOR PUBLIC LIBRARY,"1000 STERLING AVENUE FLOSSMOOR, IL 60422-1295 (708) 798-3600 IL0182002"
-87.829001,41.506019,FRANKFORT PUBLIC LIBRARY DISTRICT,"21119 SOUTH PFEIFFER ROAD FRANKFORT, IL 60423-8699 (815) 469-2423 IL0192002"
-87.604661,41.542616,GLENWOOD-LYNWOOD PUBLIC LIBRARY DISTRICT,"320 GLENWOOD-LANSING ROAD GLENWOOD, IL 60425-1753 (708) 758-0090 IL0213002"
-87.647803,41.609148,HARVEY PUBLIC LIBRARY DISTRICT,"15441 TURLINGTON AVENUE HARVEY, IL 60426-3683 (708) 331-0757 IL0232003"
-87.69459,41.587318,BRADFORD-ANDERSON-OGLESBY PUBLIC LIBRARY,"16640 SOUTH KEDZIE AVENUE MARKHAM, IL 60428-5513 (708) 331-0130 IL0320002"
-87.700979,41.557104,GRANDE PRAIRIE PUBLIC LIBRARY DISTRICT,"3479 WEST 183RD STREET HAZEL CREST, IL 60429-2419 (708) 798-5563 IL0216002"
-87.665365,41.564114,HOMEWOOD PUBLIC LIBRARY DISTRICT,"17917 DIXIE HIGHWAY HOMEWOOD, IL 60430-1794 (708) 798-0121 IL0251003"
-88.154937,41.536532,BLACK ROAD BRANCH LIBRARY,"3395 WEST BLACK ROAD JOLIET, IL 60431-2803 (815) 740-2660 IL0261004"
-88.205637,41.523921,SHOREWOOD-TROY PUBLIC LIBRARY DISTRICT,"650 DEERWOOD DRIVE SHOREWOOD, IL 60431-8666 (815) 725-1715 IL0491003"
-88.083009,41.526949,JOLIET PUBLIC LIBRARY,"150 NORTH OTTAWA STREET JOLIET, IL 60432-4192 (815) 740-2660 IL0261005"
-88.11416,41.552005,CREST HILL BRANCH LIBRARY,"1298 THEODORE STREET CREST HILL, IL 60435-2082 (815) 725-0234 IL0139004"
-87.550211,41.565747,VILLAGE OF LANSING PUBLIC LIBRARY,"2750 INDIANA AVENUE LANSING, IL 60438-2226 (708) 474-2447 IL0282002"
-88.003526,41.658707,LEMONT PUBLIC LIBRARY DISTRICT,"50 EAST WEND STREET LEMONT, IL 60439-6439 (630) 257-6541 IL0286002"
-88.078203,41.698283,FOUNTAINDALE PUBLIC LIBRARY DISTRICT,"300 WEST BRIARCLIFF ROAD BOLINGBROOK, IL 60440-2844 (630) 759-2102 IL0189005"
-88.056588,41.590267,DES PLAINES VALLEY PUBLIC LIBRARY DISTRICT,"121 EAST 8TH STREET LOCKPORT, IL 60441-3080 (815) 838-0755 IL0139002"
-87.98423,41.421143,MANHATTAN PUBLIC LIBRARY DISTRICT,"240 WHITSON STREET MANHATTAN, IL 60442-0053 (815) 478-3987 IL0311002"
-87.725976,41.511641,MATTESON PUBLIC LIBRARY,"801 SOUTH SCHOOL AVENUE MATTESON, IL 60443-1897 (708) 748-4431 IL0329002"
-87.743518,41.647109,CRESTWOOD PUBLIC LIBRARY DISTRICT,"4955 WEST 135TH STREET CRESTWOOD, IL 60445-1410 (708) 371-4090 IL0637002"
-87.732367,41.625224,MIDLOTHIAN PUBLIC LIBRARY,"14701 SOUTH KENTON AVENUE MIDLOTHIAN, IL 60445-2575 (708) 535-2027 IL0337002"
-88.084624,41.654533,ROMEOVILLE BRANCH LIBRARY,"201 NORMANTOWN ROAD ROMEOVILLE, IL 60446-1388 (815) 886-2030 IL0189003"
-88.261518,41.455045,MINOOKA BRANCH LIBRARY,"109 NORTH WABENA STREET MINOOKA, IL 60447-0370 (815) 467-1600 IL0524003"
-87.891973,41.535095,MOKENA COMMUNITY PUBLIC LIBRARY DISTRICT,"11327 WEST 195TH STREET MOKENA, IL 60448-1399 (708) 479-9663 IL0344002"
-88.423852,41.361194,MORRIS AREA PUBLIC LIBRARY DISTRICT,"604 LIBERTY STREET MORRIS, IL 60450-1850 (815) 942-6880 IL0349002"
-87.979342,41.513647,NEW LENOX PUBLIC LIBRARY DISTRICT,"120 VETERANS PARKWAY NEW LENOX, IL 60451-2390 (815) 485-2605 IL0375002"
-87.756218,41.607578,ACORN PUBLIC LIBRARY DISTRICT,"15624 SOUTH CENTRAL AVENUE OAK FOREST, IL 60452-3204 (708) 687-3700 IL0002002"
-87.752682,41.720965,VILLAGE OF OAK LAWN PUBLIC LIBRARY,"9427 SOUTH RAYMOND AVENUE OAK LAWN, IL 60453-2466 (708) 422-4990 IL0391002"
-87.815396,41.747798,BRIDGEVIEW PUBLIC LIBRARY,"7840 WEST 79TH STREET BRIDGEVIEW, IL 60455-1468 (708) 458-2880 IL0058002"
-87.729687,41.729049,HOMETOWN PUBLIC LIBRARY,"4331 SOUTHWEST HIGHWAY HOMETOWN, IL 60456-1161 (708) 636-0997 IL0250002"
-87.840733,41.751876,JUSTICE PUBLIC LIBRARY DISTRICT,"7641 SOUTH OAK GROVE JUSTICE, IL 60458-1397 (708) 496-1790 IL0263002"
-87.773776,41.738742,PRAIRIE TRAILS PUBLIC LIBRARY DISTRICT,"8449 SOUTH MOODY AVENUE BURBANK, IL 60459-2525 (708) 430-3688 IL0439002"
-88.521214,41.002584,ODELL PUBLIC LIBRARY DISTRICT,"301 EAST RICHARD STREET ODELL, IL 60460-9582 (815) 998-2012 IL0394002"
-87.856998,41.617731,ORLAND PARK PUBLIC LIBRARY,"14921 RAVINIA AVENUE ORLAND PARK, IL 60462-3193 (708) 349-5100 IL0405002"
-87.794189,41.664335,PALOS HEIGHTS PUBLIC LIBRARY,"12501 SOUTH  71ST AVENUE PALOS HEIGHTS, IL 60463-1595 (708) 448-1473 IL0410002"
-87.837146,41.666303,PALOS PARK PUBLIC LIBRARY,"12330 FOREST GLEN BOULEVARD PALOS PARK, IL 60464-1707 (708) 448-1530 IL0411002"
-87.83231,41.703672,GREEN HILLS PUBLIC LIBRARY DISTRICT,"8611 WEST 103RD STREET PALOS HILLS, IL 60465-1698 (708) 598-8446 IL0221002"
-87.684333,41.484619,PARK FOREST PUBLIC LIBRARY,"400 LAKEWOOD BOULEVARD PARK FOREST, IL 60466-1684 (708) 748-3731 IL0414002"
-87.680412,41.431133,UNIVERSITY PARK PUBLIC LIBRARY DISTRICT,"1100 BLACKHAWK DRIVE UNIVERSITY PARK, IL 60466-3226 (708) 534-2580 IL0537002"
-87.792366,41.337867,PEOTONE PUBLIC LIBRARY DISTRICT,"515 NORTH FIRST STREET PEOTONE, IL 60468-8975 (708) 258-3436 IL0425002"
-87.714221,41.484197,RICHTON PARK PUBLIC LIBRARY DISTRICT,"4045 SAUK TRAIL RICHTON PARK, IL 60471-1239 (708) 481-5333 IL0448002"
-87.708672,41.641713,WILLIAM LEONARD PUBLIC LIBRARY DISTRICT,"13820 CENTRAL PARK AVENUE ROBBINS, IL 60472-1920 (708) 597-2760 IL0581002"
-87.61004,41.599742,SOUTH HOLLAND PUBLIC LIBRARY,"16250 WAUSAU AVENUE SOUTH HOFLLAND, IL 60473-2199 (708) 331-5262 IL0499002"
-87.63387,41.475231,STEGER-SOUTH CHICAGO HEIGHTS PUBLIC LIBRARY,"54 EAST 31ST STREET STEGER, IL 60475-1136 (708) 755-5040 IL0509002"
-87.611912,41.568387,THORNTON PUBLIC LIBRARY,"115 EAST MARGARET STREET THORNTON, IL 60476-1262 (708) 877-2579 IL0523002"
-87.80844,41.563623,TINLEY PARK PUBLIC LIBRARY,"7851 TIMBER DRIVE TINLEY PARK, IL 60477-5387 (708) 532-0160 IL0525002"
-88.144157,41.307661,WILMINGTON PUBLIC LIBRARY DISTRICT,"201 SOUTH KANKAKEE STREET WILMINGTON, IL 60481-1338 (815) 476-2834 IL0585002"
-87.792061,41.69004,WORTH PUBLIC LIBRARY DISTRICT,"6917 WEST 111TH STREET WORTH, IL 60482-1889 (708) 448-2855 IL0597002"
-87.968174,41.613739,HOMER TOWNSHIP PUBLIC LIBRARY DISTRICT,"14320 WEST 151ST STREET HOMER GLEN, IL 60491-6776 (708) 301-7908 IL0249002"
-87.813471,41.778073,SUMMIT PUBLIC LIBRARY DISTRICT,"6233 SOUTH ARCHER ROAD SUMMIT, IL 60501-1718 (708) 458-1545 IL0696001"
-87.815948,41.772643,BEDFORD PARK PUBLIC LIBRARY DISTRICT,"7816 WEST 65TH PLACE BEDFORD PARK, IL 60501-1995 (708) 458-6826 IL0037002"
-88.251285,41.737981,EOLA ROAD BRANCH LIBRARY,"555 SOUTH EOLA ROAD AURORA, IL 60504-8992 (630) 264-3400 IL0029005"
-88.317066,41.756364,AURORA PUBLIC LIBRARY,"1 EAST BENTON STREET AURORA, IL 60505-4299 (630) 264-4100 IL0029007"
-88.367158,41.760214,WEST BRANCH LIBRARY,"233 SOUTH CONSTITUTION DRIVE AURORA, IL 60506-4468 (630) 264-3600 IL0029006"
-88.311943,41.849683,BATAVIA PUBLIC LIBRARY DISTRICT,"10 SOUTH BATAVIA AVENUE BATAVIA, IL 60510-2793 (630) 879-1393 IL0035002"
-87.848513,41.825493,BROOKFIELD FREE PUBLIC LIBRARY,"3609 GRAND BOULEVARD BROOKFIELD, IL 60513-1621 (708) 485-6917 IL0061002"
-87.954722,41.797655,CLARENDON HILLS PUBLIC LIBRARY,"7 NORTH PROSPECT AVENUE CLARENDON HILLS, IL 60514-1291 (630) 323-8188 IL0107002"
-88.011056,41.793773,DOWNERS GROVE PUBLIC LIBRARY,"1050 CURTISS STREET DOWNERS GROVE, IL 60515-4606 (630) 960-1200 IL0145002"
-88.043054,41.756831,WOODRIDGE PUBLIC LIBRARY,"3 PLAZA DRIVE WOODRIDGE, IL 60517-5014 (630) 964-7899 IL0594002"
-88.920537,41.589726,EARL TOWNSHIP PUBLIC LIBRARY,"205 WINTHROP STREET EARLVILLE, IL 60518-0420 (815) 246-9543 IL0150002"
-88.639617,41.769186,HINCKLEY PUBLIC LIBRARY DISTRICT,"100 NORTH MAPLE STREET HINCKLEY, IL 60520-9385 (815) 286-3220 IL0691001"
-87.928815,41.804729,HINSDALE PUBLIC LIBRARY,"20 EAST MAPLE STREET HINSDALE, IL 60521-3432 (630) 986-1976 IL0246002"
-87.937682,41.832784,OAK BROOK PUBLIC LIBRARY,"600 OAK BROOK ROAD OAK BROOK, IL 60523-2202 (630) 368-7700 IL0390002"
-87.863827,41.819287,LAGRANGE PUBLIC LIBRARY,"405 SHAWMUT LAGRANGE, IL 60525-2000 (708) 352-0576 IL0273002"
-87.830986,41.80031,MCCOOK PUBLIC LIBRARY DISTRICT,"8419 WEST 50TH STREET MCCOOK, IL 60525-3186 (708) 442-1242 IL0300002"
-87.855665,41.771751,HODGKINS PUBLIC LIBRARY DISTRICT,"6500 WENZ AVENUE HODGKINS, IL 60525-7614 (708) 579-1844 IL0247002"
-87.87168,41.824297,LA GRANGE PARK PUBLIC LIBRARY DISTRICT,"555 NORTH LA GRANGE ROAD LA GRANGE PARK, IL 60526-5644 (708) 352-0100 IL0274002"
-88.066722,41.796868,LISLE LIBRARY DISTRICT,"777 FRONT STREET LISLE, IL 60532-3599 (630) 971-1675 IL0292002"
-87.820678,41.81495,LYONS PUBLIC LIBRARY,"4209 JOLIET AVENUE LYONS, IL 60534-1514 (708) 447-3577 IL0298002"
-88.1514,41.773026,NAPERVILLE PUBLIC LIBRARY,"200 WEST JEFFERSON AVENUE NAPERVILLE, IL 60540-5374 (630) 961-4100 IL0368004"
-88.582311,41.537145,CHARLES B. PHILLIPS PUBLIC LIBRARY,"6 NORTH JACKSON STREET NEWARK, IL 60541-0156 (815) 695-5851 IL8030001"
-88.328729,41.807942,MESSENGER PUBLIC LIBRARY OF NORTH AURORA,"113 OAK STREET NORTH AURORA, IL 60542-1108 (630) 896-0240 IL0384002"
-88.350384,41.684711,OSWEGO PUBLIC LIBRARY DISTRICT,"32 WEST JEFFERSON STREET OSWEGO, IL 60543-9078 (630) 554-3150 IL0406002"
-88.223336,41.625372,PLAINFIELD PUBLIC LIBRARY DISTRICT,"15025 SOUTH ILLINOIS STREET PLAINFIELD, IL 60544-2819 (815) 436-6639 IL0432002"
-88.537818,41.663379,PLANO COMMUNITY LIBRARY DISTRICT,"15 WEST NORTH STREET PLANO, IL 60545-1444 (630) 552-2009 IL0434004"
-87.823121,41.846381,NORTH RIVERSIDE PUBLIC LIBRARY DISTRICT,"2400 SOUTH DES PLAINES AVENUE NORTH RIVERSIDE, IL 60546-1520 (708) 447-0869 IL0386002"
-87.821227,41.826192,RIVERSIDE PUBLIC LIBRARY,"1 BURLING ROAD RIVERSIDE, IL 60546-2259 (708) 442-6366 IL0689001"
-88.62042,41.645873,SANDWICH DISTRICT LIBRARY,"107 EAST CENTER STREET SANDWICH, IL 60548-1603 (815) 786-8308 IL0476002"
-88.872522,41.768021,FLEWELLIN MEMORIAL LIBRARY,"108 WEST COMANCHE SHABBONA, IL 60550-0190 (815) 824-2079 IL0485002"
-88.679831,41.529941,ROBERT W. ROWE PUBLIC LIBRARY DISTRICT,"120 EAST SI JOHNSON AVENUE SHERIDAN, IL 60551-0358 (815) 496-2031 IL0640002"
-88.682256,41.632818,SOMONAUK PUBLIC LIBRARY DISTRICT,"115 EAST DEKALB STREET SOMONAUK, IL 60552-0307 (815) 498-2440 IL0496002"
-88.445075,41.76126,SUGAR GROVE PUBLIC LIBRARY DISTRICT,"54 SNOW STREET SUGAR GROVE, IL 60554-0765 (630) 466-4686 IL0516002"
-88.184094,41.822813,WARRENVILLE PUBLIC LIBRARY DISTRICT,"28W751 STAFFORD PLACE WARRENVILLE, IL 60555-3002 (630) 393-1171 IL0557002"
-88.773815,41.768993,CLINTON TOWNSHIP PUBLIC LIBRARY,"110 SOUTH ELM STREET WATERMAN, IL 60556-0299 (815) 264-3339 IL0561002"
-87.898864,41.812494,THOMAS FORD MEMORIAL LIBRARY,"800 CHESTNUT STREET WESTERN SPRINGS, IL 60558-1430 (708) 246-0520 IL0575002"
-87.975727,41.805782,VILLAGE OF WESTMONT PUBLIC LIBRARY,"428 NORTH CASS AVENUE WESTMONT, IL 60559-1502 (630) 969-5625 IL0576002"
-88.451037,41.652947,YORKVILLE PUBLIC LIBRARY,"902 GAME FARM ROAD YORKVILLE, IL 60560-2105 (630) 553-4354 IL0600002"
-87.954718,41.756996,INDIAN PRAIRIE PUBLIC LIBRARY DISTRICT,"401 PLAINFIELD ROAD DARIEN, IL 60561-4207 (630) 887-8760 IL0130002"
-88.201326,41.711239,95TH STREET LIBRARY,"3015 CEDAR GLADE DRIVE NAPERVILLE, IL 60564-8557 (630) 961-4100 IL0368006"
-88.117349,41.72601,NAPER BOULEVARD LIBRARY,"2035 SOUTH NAPER BOULEVARD NAPERVILLE, IL 60565-3325 (630) 961-4100 IL0368003"
-87.627672,41.876921,CHICAGO PUBLIC LIBRARY,"400 SOUTH STATE STREET CHICAGO, IL 60605-1234 (312) 747-4999 IL0098166"
-87.65431,41.869435,ROOSEVELT BRANCH LIBRARY,"1101 WEST TAYLOR STREET CHICAGO, IL 60607-4222 (312) 746-5656 IL0098064"
-87.661229,41.857679,LOZANO BRANCH LIBRARY,"1805 SOUTH LOOMIS STREET CHICAGO, IL 60608-3018 (312) 746-4329 IL0098048"
-87.693992,41.851933,MARSHALL SQUARE BRANCH LIBRARY,"2724 WEST CERMAK ROAD CHICAGO, IL 60608-3510 (312) 747-0061 IL0098050"
-87.646146,41.832491,RICHARD J. DALEY BRANCH LIBRARY,"3400 SOUTH HALSTED STREET CHICAGO, IL 60608-6708 (312) 747-8990 IL0098022"
-87.67337,41.830395,MCKINLEY PARK BRANCH LIBRARY,"1915 WEST 35TH STREET CHICAGO, IL 60609-1205 (312) 747-6082 IL0098049"
-87.626414,41.828361,CHICAGO BEE BRANCH LIBRARY,"3647 SOUTH STATE STREET CHICAGO, IL 60609-1951 (312) 747-6872 IL0098094"
-87.674926,41.809253,BACK OF THE YARDS BRANCH LIBRARY,"4650 SOUTH DAMEN AVENUE CHICAGO, IL 60609-4043 (312) 747-8367 IL0098010"
-87.654851,41.795154,SHERMAN PARK BRANCH LIBRARY,"5440 SOUTH RACINE AVENUE CHICAGO, IL 60609-6096 (312) 747-0477 IL0098066"
-87.63638,41.903835,NEAR NORTH BRANCH LIBRARY,"310 WEST DIVISION STREET CHICAGO, IL 60610-1823 (312) 744-0991 IL0098096"
-87.679085,41.881072,MANNING BRANCH LIBRARY,"6 SOUTH HOYNE AVENUE CHICAGO, IL 60612-3021 (312) 746-6800 IL0098091"
-87.653844,41.958421,UPTOWN BRANCH LIBRARY,"929 EAST BUENA AVENUE CHICAGO, IL 60613-1613 (312) 744-8400 IL0098089"
-87.657629,41.925313,LINCOLN PARK BRANCH LIBRARY,"1150 WEST FULLERTON AVENUE CHICAGO, IL 60614-2204 (312) 744-1926 IL0098046"
-87.622768,41.807276,HALL BRANCH LIBRARY,"4801 SOUTH MICHIGAN AVENUE CHICAGO, IL 60615-1098 (312) 747-2541 IL0098031"
-87.589405,41.805782,BLACKSTONE BRANCH LIBRARY,"4904 SOUTH LAKE PARK AVENUE CHICAGO, IL 60615-3007 (312) 747-0511 IL0098013"
-87.631906,41.849688,CHINATOWN BRANCH LIBRARY,"2353 SOUTH WENTWORTH AVENUE CHICAGO, IL 60616-2013 (312) 747-8013 IL0098018"
-87.617358,41.832309,MARTIN LUTHER KING BRANCH LIBRARY,"3436 SOUTH KING DRIVE CHICAGO, IL 60616-4193 (312) 747-7543 IL0098043"
-87.585825,41.746929,AVALON BRANCH LIBRARY,"8148 SOUTH STONY ISLAND AVENUE CHICAGO, IL 60617-2809 (312) 747-5234 IL0098009"
-87.549823,41.730541,SOUTH CHICAGO BRANCH LIBRARY,"9055 SOUTH HOUSTON AVENUE CHICAGO, IL 60617-4366 (312) 747-8065 IL0098068"
-87.565684,41.713495,JEFFERY MANOR BRANCH LIBRARY,"2401 EAST 100TH STREET CHICAGO, IL 60617-5340 (312) 747-6479 IL0098041"
-87.716835,41.953741,INDEPENDENCE BRANCH LIBRARY,"3548 WEST IRVING PARK ROAD CHICAGO, IL 60618-3194 (312) 744-0900 IL0098039"
-87.614882,41.750809,"WHITNEY M. YOUNG, JR. BRANCH LIBRARY","7901 SOUTH KING DRIVE CHICAGO, IL 60619-3701 (312) 747-0093 IL0098085"
-87.609237,41.730107,TULEY PARK BRANCH LIBRARY,"501 EAST 90TH PLACE CHICAGO, IL 60619-7499 (312) 747-7608 IL0098074"
-87.653854,41.75768,THURGOOD MARSHALL BRANCH LIBRARY,"7506 SOUTH RACINE AVENUE CHICAGO, IL 60620-2959 (312) 747-5927 IL0098092"
-87.65727,41.732301,BRAINERD BRANCH LIBRARY,"1350 WEST 89TH STREET CHICAGO, IL 60620-3412 (312) 747-6291 IL0098014"
-87.637422,41.782154,KELLY BRANCH LIBRARY,"6151 SOUTH NORMAL BLVD. CHICAGO, IL 60621-3273 (312) 747-8418 IL0098042"
-87.660646,41.896181,ECKHART PARK BRANCH LIBRARY,"1330 WEST CHICAGO AVENUE CHICAGO, IL 60622-4297 (312) 746-6069 IL0098025"
-87.685291,41.895747,MIDWEST BRANCH LIBRARY,"2335 WEST CHICAGO AVENUE CHICAGO, IL 60622-4794 (312) 744-7788 IL0098052"
-87.709712,41.864513,DOUGLASS BRANCH LIBRARY,"3353 WEST 13TH STREET CHICAGO, IL 60623-1728 (312) 747-3725 IL0098023"
-87.72443,41.842198,TOMAN BRANCH LIBRARY,"2708 SOUTH PULASKI ROAD CHICAGO, IL 60623-4427 (312) 745-1660 IL0098073"
-87.725441,41.879256,LEGLER BRANCH LIBRARY,"115 SOUTH PULASKI ROAD CHICAGO, IL 60624-2322 (312) 746-7730 IL0098045"
-87.684464,41.962353,SULZER REGIONAL LIBRARY,"4455 NORTH LINCOLN AVENUE CHICAGO, IL 60625-2101 (312) 744-7616 IL0098072"
-87.71347,41.97473,ALBANY PARK BRANCH LIBRARY,"5150 NORTH KIMBALL AVENUE CHICAGO, IL 60625-4048 (312) 744-1933 IL0098003"
-87.673443,42.006786,ROGERS PARK BRANCH LIBRARY,"6907 NORTH CLARK STREET CHICAGO, IL 60626-3208 (312) 744-0156 IL0098063"
-87.597639,41.655254,ALTGELD BRANCH LIBRARY,"950 EAST 132ND PLACE CHICAGO, IL 60627-1457 (312) 747-5952 IL0098004"
-87.643093,41.720873,WOODSON REGIONAL LIBRARY,"9525 SOUTH HALSTED STREET CHICAGO, IL 60628-1027 (312) 747-6900 IL0098083"
